COUNTRY,COUNTRY_GRP,SEX,YEAR,VALUE
MNE,,ALL,2000,9184
MNE,,ALL,2001,8839
MNE,,ALL,2002,8499
MNE,,ALL,2003,8344
MNE,,ALL,2004,7849
MNE,,ALL,2005,7352
MNE,,ALL,2006,7531
MNE,,ALL,2007,7834
MNE,,ALL,2008,8258
MNE,,ALL,2009,8642
MNE,,ALL,2010,7418
MNE,,ALL,2011,7215
MNE,,ALL,2012,7459
MNE,,ALL,2013,7475
MNE,,ALL,2014,7529
MNE,,ALL,2015,7386
MNE,,ALL,2016,7569
MNE,,ALL,2017,7432
MNE,,ALL,2018,7264
MNE,,ALL,2019,7223
MNE,,ALL,2020,7097
NLD,,ALL,1950,229718
NLD,,ALL,1951,228405
NLD,,ALL,1952,231888
NLD,,ALL,1953,227964
NLD,,ALL,1954,228173
NLD,,ALL,1955,229222
NLD,,ALL,1956,231492
NLD,,ALL,1957,233892
NLD,,ALL,1958,236859
NLD,,ALL,1959,242518
NLD,,ALL,1960,239128
NLD,,ALL,1961,247407
NLD,,ALL,1962,246150
NLD,,ALL,1963,249879
NLD,,ALL,1964,250914
NLD,,ALL,1965,245216
NLD,,ALL,1966,239611
NLD,,ALL,1967,238678
NLD,,ALL,1968,237112
NLD,,ALL,1969,247588
NLD,,ALL,1970,238912
NLD,,ALL,1971,227180
NLD,,ALL,1972,214133
NLD,,ALL,1973,194993
NLD,,ALL,1974,185982
NLD,,ALL,1975,177876
NLD,,ALL,1976,177090
NLD,,ALL,1977,173296
NLD,,ALL,1978,175550
NLD,,ALL,1979,174979
NLD,,ALL,1980,181294
NLD,,ALL,1981,178569
NLD,,ALL,1982,172071
NLD,,ALL,1983,170246
NLD,,ALL,1984,174436
NLD,,ALL,1985,178136
NLD,,ALL,1986,184513
NLD,,ALL,1987,186667
NLD,,ALL,1988,186647
NLD,,ALL,1989,188979
NLD,,ALL,1990,197965
NLD,,ALL,1991,198665
NLD,,ALL,1992,196734
NLD,,ALL,1993,195748
NLD,,ALL,1994,195611
NLD,,ALL,1995,190513
NLD,,ALL,1996,189521
NLD,,ALL,1997,192443
NLD,,ALL,1998,199408
NLD,,ALL,1999,200445
NLD,,ALL,2000,206619
NLD,,ALL,2001,202603
NLD,,ALL,2002,202083
NLD,,ALL,2003,200297
NLD,,ALL,2004,194007
NLD,,ALL,2005,187910
NLD,,ALL,2006,185057
NLD,,ALL,2007,181336
NLD,,ALL,2008,184634
NLD,,ALL,2009,184915
NLD,,ALL,2010,184397
NLD,,ALL,2011,180060
NLD,,ALL,2012,175959
NLD,,ALL,2013,171341
NLD,,ALL,2014,175181
NLD,,ALL,2015,170510
NLD,,ALL,2016,172520
NLD,,ALL,2017,169836
NLD,,ALL,2018,168525
NLD,,ALL,2019,169680
NLD,,ALL,2020,168681
NLD,,ALL,2021,178506
NOR,,ALL,1950,62410
NOR,,ALL,1951,60571
NOR,,ALL,1952,62543
NOR,,ALL,1953,62985
NOR,,ALL,1954,62739
NOR,,ALL,1955,63552
NOR,,ALL,1956,64171
NOR,,ALL,1957,63063
NOR,,ALL,1958,62985
NOR,,ALL,1959,63005
NOR,,ALL,1960,61880
NOR,,ALL,1961,62555
NOR,,ALL,1962,62254
NOR,,ALL,1963,63290
NOR,,ALL,1964,65570
NOR,,ALL,1965,66277
NOR,,ALL,1966,67061
NOR,,ALL,1967,66779
NOR,,ALL,1968,67350
NOR,,ALL,1969,67746
NOR,,ALL,1970,64551
NOR,,ALL,1971,65550
NOR,,ALL,1972,64260
NOR,,ALL,1973,61208
NOR,,ALL,1974,59603
NOR,,ALL,1975,56345
NOR,,ALL,1976,53474
NOR,,ALL,1977,50877
NOR,,ALL,1978,51749
NOR,,ALL,1979,51580
NOR,,ALL,1980,51039
NOR,,ALL,1981,50708
NOR,,ALL,1982,51245
NOR,,ALL,1983,49937
NOR,,ALL,1984,50274
NOR,,ALL,1985,51134
NOR,,ALL,1986,52514
NOR,,ALL,1987,54027
NOR,,ALL,1988,57526
NOR,,ALL,1989,59303
NOR,,ALL,1990,60939
NOR,,ALL,1991,60808
NOR,,ALL,1992,60109
NOR,,ALL,1993,59678
NOR,,ALL,1994,60092
NOR,,ALL,1995,60292
NOR,,ALL,1996,60927
NOR,,ALL,1997,59801
NOR,,ALL,1998,58352
NOR,,ALL,1999,59298
NOR,,ALL,2000,59234
NOR,,ALL,2001,56696
NOR,,ALL,2002,55434
NOR,,ALL,2003,56458
NOR,,ALL,2004,56951
NOR,,ALL,2005,56756
NOR,,ALL,2006,58545
NOR,,ALL,2007,58459
NOR,,ALL,2008,60497
NOR,,ALL,2009,61807
NOR,,ALL,2010,61442
NOR,,ALL,2011,60220
NOR,,ALL,2012,60255
NOR,,ALL,2013,58995
NOR,,ALL,2014,59084
NOR,,ALL,2015,59058
NOR,,ALL,2016,58890
NOR,,ALL,2017,57291
NOR,,ALL,2018,55720
NOR,,ALL,2019,55073
NOR,,ALL,2020,53465
,NORDIC,ALL,1950,359540
,NORDIC,ALL,1951,344463
,NORDIC,ALL,1952,348067
,NORDIC,ALL,1953,346510
,NORDIC,ALL,1954,338326
,NORDIC,ALL,1955,341947
,NORDIC,ALL,1956,342355
,NORDIC,ALL,1957,337205
,NORDIC,ALL,1958,328957
,NORDIC,ALL,1959,329766
,NORDIC,ALL,1960,327221
,NORDIC,ALL,1961,330054
,NORDIC,ALL,1962,333511
,NORDIC,ALL,1963,345677
,NORDIC,ALL,1964,356805
,NORDIC,ALL,1965,357485
,NORDIC,ALL,1966,361136
,NORDIC,ALL,1967,351242
,NORDIC,ALL,1968,332967
,NORDIC,ALL,1969,318334
,NORDIC,ALL,1970,314085
,NORDIC,ALL,1971,320737
,NORDIC,ALL,1972,315199
,NORDIC,ALL,1973,304151
,NORDIC,ALL,1974,307509
,NORDIC,ALL,1975,302151
,NORDIC,ALL,1976,288193
,NORDIC,ALL,1977,278467
,NORDIC,ALL,1978,275195
,NORDIC,ALL,1979,275202
,NORDIC,ALL,1980,272988
,NORDIC,ALL,1981,265676
,NORDIC,ALL,1982,267094
,NORDIC,ALL,1983,263802
,NORDIC,ALL,1984,265152
,NORDIC,ALL,1985,269998
,NORDIC,ALL,1986,274289
,NORDIC,ALL,1987,279309
,NORDIC,ALL,1988,296439
,NORDIC,ALL,1989,304585
,NORDIC,ALL,1990,318802
,NORDIC,ALL,1991,319006
,NORDIC,ALL,1992,322023
,NORDIC,ALL,1993,314342
,NORDIC,ALL,1994,311593
,NORDIC,ALL,1995,300736
,NORDIC,ALL,1996,288775
,NORDIC,ALL,1997,281300
,NORDIC,ALL,1998,274836
,NORDIC,ALL,1999,275377
,NORDIC,ALL,2000,277816
,NORDIC,ALL,2001,273900
,NORDIC,ALL,2002,274928
,NORDIC,ALL,2003,280987
,NORDIC,ALL,2004,284480
,NORDIC,ALL,2005,284409
,NORDIC,ALL,2006,292697
,NORDIC,ALL,2007,293251
,NORDIC,ALL,2008,299201
,NORDIC,ALL,2009,301883
,NORDIC,ALL,2010,306381
,NORDIC,ALL,2011,295441
,NORDIC,ALL,2012,295374
,NORDIC,ALL,2013,289948
,NORDIC,ALL,2014,292802
,NORDIC,ALL,2015,291850
,NORDIC,ALL,2016,293821
,NORDIC,ALL,2017,289295
,NORDIC,ALL,2018,285376
,NORDIC,ALL,2019,280828
,NORDIC,ALL,2020,278994
POL,,ALL,1950,763108
POL,,ALL,1951,783597
POL,,ALL,1952,778962
POL,,ALL,1953,779000
POL,,ALL,1954,778054
POL,,ALL,1955,793847
POL,,ALL,1956,779835
POL,,ALL,1957,782319
POL,,ALL,1958,755459
POL,,ALL,1959,722928
POL,,ALL,1960,669485
POL,,ALL,1961,627624
POL,,ALL,1962,599505
POL,,ALL,1963,588235
POL,,ALL,1964,562855
POL,,ALL,1965,546362
POL,,ALL,1966,530307
POL,,ALL,1967,520383
POL,,ALL,1968,524174
POL,,ALL,1969,531135
POL,,ALL,1970,545973
POL,,ALL,1971,562341
POL,,ALL,1972,575725
POL,,ALL,1973,598559
POL,,ALL,1974,621100
POL,,ALL,1975,643800
POL,,ALL,1976,670140
POL,,ALL,1977,662582
POL,,ALL,1978,666336
POL,,ALL,1979,688293
POL,,ALL,1980,692798
POL,,ALL,1981,678696
POL,,ALL,1982,702351
POL,,ALL,1983,720756
POL,,ALL,1984,699041
POL,,ALL,1985,677576
POL,,ALL,1986,634748
POL,,ALL,1987,605492
POL,,ALL,1988,587741
POL,,ALL,1989,562530
POL,,ALL,1990,545817
POL,,ALL,1991,545954
POL,,ALL,1992,513616
POL,,ALL,1993,492925
POL,,ALL,1994,481285
POL,,ALL,1995,433109
POL,,ALL,1996,428203
POL,,ALL,1997,412635
POL,,ALL,1998,395619
POL,,ALL,1999,382002
POL,,ALL,2000,378348
POL,,ALL,2001,368205
POL,,ALL,2002,353765
POL,,ALL,2003,351072
POL,,ALL,2004,356131
POL,,ALL,2005,364383
POL,,ALL,2006,374244
POL,,ALL,2007,387873
POL,,ALL,2008,414499
POL,,ALL,2009,417589
POL,,ALL,2010,413300
POL,,ALL,2011,388416
POL,,ALL,2012,386257
POL,,ALL,2013,369576
POL,,ALL,2014,375160
POL,,ALL,2015,369308
POL,,ALL,2016,382257
POL,,ALL,2017,401982
POL,,ALL,2018,374954
POL,,ALL,2019,374954
POL,,ALL,2020,355309
PRT,,ALL,1950,205163
PRT,,ALL,1951,207870
PRT,,ALL,1952,211213
PRT,,ALL,1953,202135
PRT,,ALL,1954,197536
PRT,,ALL,1955,209790
PRT,,ALL,1956,202667
PRT,,ALL,1957,211494
PRT,,ALL,1958,212467
PRT,,ALL,1959,213062
PRT,,ALL,1960,213895
PRT,,ALL,1961,217516
PRT,,ALL,1962,220200
PRT,,ALL,1963,212152
PRT,,ALL,1964,217136
PRT,,ALL,1965,210299
PRT,,ALL,1966,206940
PRT,,ALL,1967,202061
PRT,,ALL,1968,194962
PRT,,ALL,1969,189739
PRT,,ALL,1970,172891
PRT,,ALL,1971,189042
PRT,,ALL,1972,174685
PRT,,ALL,1973,172324
PRT,,ALL,1974,171979
PRT,,ALL,1975,179648
PRT,,ALL,1976,186712
PRT,,ALL,1977,181064
PRT,,ALL,1978,167467
PRT,,ALL,1979,160311
PRT,,ALL,1980,158352
PRT,,ALL,1981,152102
PRT,,ALL,1982,151029
PRT,,ALL,1983,144327
PRT,,ALL,1984,142805
PRT,,ALL,1985,130450
PRT,,ALL,1986,126715
PRT,,ALL,1987,123179
PRT,,ALL,1988,122093
PRT,,ALL,1989,118483
PRT,,ALL,1990,116321
PRT,,ALL,1991,116299
PRT,,ALL,1992,114924
PRT,,ALL,1993,113960
PRT,,ALL,1994,109227
PRT,,ALL,1995,107097
PRT,,ALL,1996,110261
PRT,,ALL,1997,112933
PRT,,ALL,1998,113384
PRT,,ALL,1999,116002
PRT,,ALL,2000,120008
PRT,,ALL,2001,112774
PRT,,ALL,2002,114383
PRT,,ALL,2003,112515
PRT,,ALL,2004,109298
PRT,,ALL,2005,109399
PRT,,ALL,2006,105449
PRT,,ALL,2007,102492
PRT,,ALL,2008,104594
PRT,,ALL,2009,99491
PRT,,ALL,2010,101381
PRT,,ALL,2011,96856
PRT,,ALL,2012,89841
PRT,,ALL,2013,83121
PRT,,ALL,2014,82613
PRT,,ALL,2015,85500
PRT,,ALL,2016,87126
PRT,,ALL,2017,86154
PRT,,ALL,2018,87020
PRT,,ALL,2019,86579
PRT,,ALL,2020,84426
ROU,,ALL,1955,442864
ROU,,ALL,1956,425704
ROU,,ALL,1957,407819
ROU,,ALL,1958,390500
ROU,,ALL,1959,368007
ROU,,ALL,1960,352241
ROU,,ALL,1961,324859
ROU,,ALL,1962,301985
ROU,,ALL,1963,294886
ROU,,ALL,1964,287383
ROU,,ALL,1965,278362
ROU,,ALL,1966,273678
ROU,,ALL,1967,527764
ROU,,ALL,1968,526091
ROU,,ALL,1969,465764
ROU,,ALL,1970,427034
ROU,,ALL,1971,400146
ROU,,ALL,1972,389153
ROU,,ALL,1973,378696
ROU,,ALL,1974,427732
ROU,,ALL,1975,418185
ROU,,ALL,1976,417353
ROU,,ALL,1977,423958
ROU,,ALL,1978,416598
ROU,,ALL,1979,410603
ROU,,ALL,1980,398904
ROU,,ALL,1981,381101
ROU,,ALL,1982,344369
ROU,,ALL,1983,321498
ROU,,ALL,1984,350741
ROU,,ALL,1985,358797
ROU,,ALL,1986,376896
ROU,,ALL,1987,383199
ROU,,ALL,1988,380043
ROU,,ALL,1989,369544
ROU,,ALL,1990,314746
ROU,,ALL,1991,275275
ROU,,ALL,1992,260393
ROU,,ALL,1993,249994
ROU,,ALL,1994,246736
ROU,,ALL,1995,236640
ROU,,ALL,1996,231348
ROU,,ALL,1997,236891
ROU,,ALL,1998,237297
ROU,,ALL,1999,234600
ROU,,ALL,2000,234521
ROU,,ALL,2001,220368
ROU,,ALL,2002,210529
ROU,,ALL,2003,212459
ROU,,ALL,2004,216261
ROU,,ALL,2005,221020
ROU,,ALL,2006,219483
ROU,,ALL,2007,214728
ROU,,ALL,2008,221900
ROU,,ALL,2009,222388
ROU,,ALL,2010,212199
ROU,,ALL,2011,196242
ROU,,ALL,2012,201104
ROU,,ALL,2013,188599
ROU,,ALL,2014,198740
ROU,,ALL,2015,197491
ROU,,ALL,2016,205773
ROU,,ALL,2017,210590
ROU,,ALL,2018,210290
ROU,,ALL,2019,199720
RUS,,ALL,1980,2202779
RUS,,ALL,1981,2236608
RUS,,ALL,1982,2328044
RUS,,ALL,1983,2478322
RUS,,ALL,1984,2409614
RUS,,ALL,1985,2375147
RUS,,ALL,1986,2485915
RUS,,ALL,1987,2499974
RUS,,ALL,1988,2348494
RUS,,ALL,1989,2160559
RUS,,ALL,1990,1988858
RUS,,ALL,1991,1794626
RUS,,ALL,1992,1587644
RUS,,ALL,1993,1350108
RUS,,ALL,1994,1387268
RUS,,ALL,1995,1363806
RUS,,ALL,1996,1304638
RUS,,ALL,1997,1259943
RUS,,ALL,1998,1283292
RUS,,ALL,1999,1214689
RUS,,ALL,2000,1266800
RUS,,ALL,2001,1311604
RUS,,ALL,2002,1396967
RUS,,ALL,2003,1449527
RUS,,ALL,2004,1502477
RUS,,ALL,2005,1457376
RUS,,ALL,2006,1479637
RUS,,ALL,2007,1610122
RUS,,ALL,2008,1713947
RUS,,ALL,2009,1761687
RUS,,ALL,2010,1761687
RUS,,ALL,2011,1796629
RUS,,ALL,2012,1902084
RUS,,ALL,2013,1895822
RUS,,ALL,2015,1940579
RUS,,ALL,2016,1888729
RUS,,ALL,2017,1690307
RUS,,ALL,2018,1604344
RUS,,ALL,2019,1481074
RUS,,ALL,2020,1436514
,SEEHN,ALL,1985,1024615
,SEEHN,ALL,1986,1041306
,SEEHN,ALL,1987,1044888
,SEEHN,ALL,1988,1039180
,SEEHN,ALL,1989,1000969
,SEEHN,ALL,1990,939860
,SEEHN,ALL,1991,880672
,SEEHN,ALL,1992,841499
,SEEHN,ALL,1993,815753
,SEEHN,ALL,1994,801335
,SEEHN,ALL,1995,778699
,SEEHN,ALL,1996,763056
,SEEHN,ALL,1997,739387
,SEEHN,ALL,1998,691535
,SEEHN,ALL,1999,686070
,SEEHN,ALL,2000,682941
,SEEHN,ALL,2001,665257
,SEEHN,ALL,2002,646548
,SEEHN,ALL,2003,659452
,SEEHN,ALL,2004,655792
,SEEHN,ALL,2005,649242
,SEEHN,ALL,2006,648348
,SEEHN,ALL,2007,644626
,SEEHN,ALL,2008,663460
,SEEHN,ALL,2009,676478
,SEEHN,ALL,2010,661968
,SEEHN,ALL,2011,634368
,SEEHN,ALL,2012,646907
,SEEHN,ALL,2013,625474
,SEEHN,ALL,2014,643920
,SEEHN,ALL,2015,637856
,SEEHN,ALL,2016,645862
,SEEHN,ALL,2017,646136
,SMALL,ALL,1991,36035
,SMALL,ALL,1992,37363
,SMALL,ALL,1993,35759
,SMALL,ALL,1994,35250
,SMALL,ALL,1995,34964
,SMALL,ALL,1996,35022
,SMALL,ALL,1997,33966
,SMALL,ALL,1998,33706
,SMALL,ALL,1999,33015
,SMALL,ALL,2000,33665
,SMALL,ALL,2001,32185
,SMALL,ALL,2002,31428
,SMALL,ALL,2003,31669
,SMALL,ALL,2004,31583
,SMALL,ALL,2005,30993
,SMALL,ALL,2006,31932
,SMALL,ALL,2007,32188
,SMALL,ALL,2008,33975
,SMALL,ALL,2009,35036
,SMALL,ALL,2010,34048
,SMALL,ALL,2011,33279
,SMALL,ALL,2012,34315
,SMALL,ALL,2013,33234
,SMALL,ALL,2014,33333
,SMALL,ALL,2015,33122
,SMALL,ALL,2016,33423
,SMALL,ALL,2017,32991
,SMALL,ALL,2018,33230
,SMALL,ALL,2019,33514
SMR,,ALL,1970,288
SMR,,ALL,1971,200
SMR,,ALL,1972,200
SMR,,ALL,1973,200
SMR,,ALL,1974,200
SMR,,ALL,1975,280
SMR,,ALL,1976,200
SMR,,ALL,1977,291
SMR,,ALL,1978,283
SMR,,ALL,1979,210
SMR,,ALL,1980,239
SMR,,ALL,1981,217
SMR,,ALL,1982,237
SMR,,ALL,1983,245
SMR,,ALL,1984,223
SMR,,ALL,1985,207
SMR,,ALL,1986,179
SMR,,ALL,1987,220
SMR,,ALL,1988,242
SMR,,ALL,1989,231
SMR,,ALL,1990,266
SMR,,ALL,1991,257
SMR,,ALL,1992,237
SMR,,ALL,1993,244
SMR,,ALL,1994,268
SMR,,ALL,1995,244
SMR,,ALL,1996,282
SMR,,ALL,1997,287
SMR,,ALL,1998,285
SMR,,ALL,1999,303
SMR,,ALL,2000,290
SMR,,ALL,2001,315
SMR,,ALL,2005,284
SMR,,ALL,2006,302
SMR,,ALL,2007,292
SMR,,ALL,2009,306
SMR,,ALL,2010,334
SMR,,ALL,2011,325
SMR,,ALL,2012,292
SMR,,ALL,2013,320
SMR,,ALL,2014,296
SMR,,ALL,2015,269
SMR,,ALL,2016,262
SMR,,ALL,2017,228
SMR,,ALL,2018,235
SMR,,ALL,2019,232
SMR,,ALL,2020,224
SMR,,ALL,2021,212
SRB,,ALL,1985,155863
SRB,,ALL,1986,153938
SRB,,ALL,1987,154500
SRB,,ALL,1988,153754
SRB,,ALL,1989,144926
SRB,,ALL,1990,145642
SRB,,ALL,1991,142641
SRB,,ALL,1992,131295
SRB,,ALL,1993,132063
SRB,,ALL,1994,128742
SRB,,ALL,1995,131012
SRB,,ALL,1996,128589
SRB,,ALL,1997,122636
SRB,,ALL,1998,76330
SRB,,ALL,1999,72222
SRB,,ALL,2000,73764
SRB,,ALL,2001,78435
SRB,,ALL,2002,78101
SRB,,ALL,2003,79025
SRB,,ALL,2004,78186
SRB,,ALL,2005,72180
SRB,,ALL,2006,70997
SRB,,ALL,2007,68102
SRB,,ALL,2008,69083
SRB,,ALL,2009,70299
SRB,,ALL,2010,68304
SRB,,ALL,2011,65598
SRB,,ALL,2012,67257
SRB,,ALL,2013,65554
SRB,,ALL,2014,66461
SRB,,ALL,2015,65663
SRB,,ALL,2016,64734
SRB,,ALL,2017,64894
SRB,,ALL,2018,63975
SRB,,ALL,2019,64399
SRB,,ALL,2020,61692
SVK,,ALL,1980,95100
SVK,,ALL,1981,93290
SVK,,ALL,1982,92618
SVK,,ALL,1983,92053
SVK,,ALL,1984,90843
SVK,,ALL,1985,90155
SVK,,ALL,1986,87138
SVK,,ALL,1987,84006
SVK,,ALL,1988,83242
SVK,,ALL,1989,80116
SVK,,ALL,1990,79989
SVK,,ALL,1991,78569
SVK,,ALL,1992,74640
SVK,,ALL,1993,73256
SVK,,ALL,1994,66370
SVK,,ALL,1995,61427
SVK,,ALL,1996,60363
SVK,,ALL,1997,59111
SVK,,ALL,1998,57582
SVK,,ALL,1999,56223
SVK,,ALL,2000,55151
SVK,,ALL,2001,51136
SVK,,ALL,2002,50841
SVK,,ALL,2003,51713
SVK,,ALL,2004,53747
SVK,,ALL,2005,54430
SVK,,ALL,2006,53904
SVK,,ALL,2007,54424
SVK,,ALL,2008,57360
SVK,,ALL,2009,61217
SVK,,ALL,2010,60410
SVK,,ALL,2011,60813
SVK,,ALL,2012,55535
SVK,,ALL,2013,54823
SVK,,ALL,2014,55033
SVK,,ALL,2015,55602
SVK,,ALL,2016,57557
SVK,,ALL,2017,57969
SVK,,ALL,2018,57639
SVK,,ALL,2019,57054
SVK,,ALL,2020,56650
SVK,,ALL,2021,56565
SVN,,ALL,1980,29819
SVN,,ALL,1981,28802
SVN,,ALL,1982,27694
SVN,,ALL,1983,26703
SVN,,ALL,1984,26073
SVN,,ALL,1985,25838
SVN,,ALL,1986,25027
SVN,,ALL,1987,25480
SVN,,ALL,1988,25441
SVN,,ALL,1989,23641
SVN,,ALL,1990,22623
SVN,,ALL,1991,21618
SVN,,ALL,1992,20002
SVN,,ALL,1993,19716
SVN,,ALL,1994,19468
SVN,,ALL,1995,18800
SVN,,ALL,1996,18788
SVN,,ALL,1997,18032
SVN,,ALL,1998,17781
SVN,,ALL,1999,17328
SVN,,ALL,2000,18118
SVN,,ALL,2001,17417
SVN,,ALL,2002,17490
SVN,,ALL,2003,17066
SVN,,ALL,2004,17802
SVN,,ALL,2005,18088
SVN,,ALL,2006,18947
SVN,,ALL,2007,19814
SVN,,ALL,2008,21757
SVN,,ALL,2009,21644
SVN,,ALL,2010,22196
SVN,,ALL,2011,21947
SVN,,ALL,2012,22018
SVN,,ALL,2013,21111
SVN,,ALL,2014,21165
SVN,,ALL,2015,20641
SVN,,ALL,2016,19985
SVN,,ALL,2017,19848
SVN,,ALL,2018,19245
SVN,,ALL,2019,19053
SVN,,ALL,2020,18514
SWE,,ALL,1950,115414
SWE,,ALL,1951,110168
SWE,,ALL,1952,110192
SWE,,ALL,1953,110144
SWE,,ALL,1954,105096
SWE,,ALL,1955,107305
SWE,,ALL,1956,107960
SWE,,ALL,1957,107168
SWE,,ALL,1958,105502
SWE,,ALL,1959,104743
SWE,,ALL,1960,102219
SWE,,ALL,1961,104501
SWE,,ALL,1962,107284
SWE,,ALL,1963,112903
SWE,,ALL,1964,122664
SWE,,ALL,1965,122806
SWE,,ALL,1966,123354
SWE,,ALL,1967,121360
SWE,,ALL,1968,113193
SWE,,ALL,1969,107622
SWE,,ALL,1970,110150
SWE,,ALL,1971,114484
SWE,,ALL,1972,112273
SWE,,ALL,1973,109663
SWE,,ALL,1974,109874
SWE,,ALL,1975,103632
SWE,,ALL,1976,98345
SWE,,ALL,1977,96057
SWE,,ALL,1978,93248
SWE,,ALL,1979,96255
SWE,,ALL,1980,97064
SWE,,ALL,1981,94065
SWE,,ALL,1982,92748
SWE,,ALL,1983,91780
SWE,,ALL,1984,93889
SWE,,ALL,1985,98463
SWE,,ALL,1986,101950
SWE,,ALL,1987,104699
SWE,,ALL,1988,112080
SWE,,ALL,1989,116023
SWE,,ALL,1990,123938
SWE,,ALL,1991,123737
SWE,,ALL,1992,122848
SWE,,ALL,1993,117846
SWE,,ALL,1994,112162
SWE,,ALL,1995,103326
SWE,,ALL,1996,95158
SWE,,ALL,1997,90383
SWE,,ALL,1998,89028
SWE,,ALL,1999,88173
SWE,,ALL,2000,90441
SWE,,ALL,2001,91466
SWE,,ALL,2002,95815
SWE,,ALL,2003,99157
SWE,,ALL,2004,100928
SWE,,ALL,2005,101346
SWE,,ALL,2006,105913
SWE,,ALL,2007,107421
SWE,,ALL,2008,109301
SWE,,ALL,2009,111801
SWE,,ALL,2010,115641
SWE,,ALL,2011,111770
SWE,,ALL,2012,113177
SWE,,ALL,2013,112620
SWE,,ALL,2014,115241
SWE,,ALL,2015,114870
SWE,,ALL,2016,115416
SWE,,ALL,2017,115416
SWE,,ALL,2018,115832
SWE,,ALL,2019,114523
SWE,,ALL,2020,113077
SWE,,ALL,2021,114263
TJK,,ALL,1981,155508
TJK,,ALL,1982,159571
TJK,,ALL,1983,176197
TJK,,ALL,1984,175001
TJK,,ALL,1985,182716
TJK,,ALL,1986,198647
TJK,,ALL,1987,204450
TJK,,ALL,1988,201864
TJK,,ALL,1989,200430
TJK,,ALL,1990,205813
TJK,,ALL,1991,212598
TJK,,ALL,1992,179534
TJK,,ALL,1993,186504
TJK,,ALL,1994,162152
TJK,,ALL,1995,166678
TJK,,ALL,1996,172341
TJK,,ALL,1997,178127
TJK,,ALL,1998,185733
TJK,,ALL,1999,180890
TJK,,ALL,2000,167246
TJK,,ALL,2001,171623
TJK,,ALL,2002,175599
TJK,,ALL,2003,177938
TJK,,ALL,2004,179563
TJK,,ALL,2005,180790
TJK,,ALL,2006,186463
TJK,,ALL,2007,200010
TJK,,ALL,2008,203332
TJK,,ALL,2009,199826
TJK,,ALL,2010,239805
TJK,,ALL,2011,224178
TJK,,ALL,2012,219281
TJK,,ALL,2013,209417
TJK,,ALL,2014,229460
TJK,,ALL,2015,237551
TJK,,ALL,2016,230044
TJK,,ALL,2017,230044
TKM,,ALL,1981,100627
TKM,,ALL,1982,104340
TKM,,ALL,1983,111083
TKM,,ALL,1984,112303
TKM,,ALL,1985,116285
TKM,,ALL,1986,122337
TKM,,ALL,1987,126787
TKM,,ALL,1988,125887
TKM,,ALL,1989,124992
TKM,,ALL,1990,125343
TKM,,ALL,1991,126248
TKM,,ALL,1992,131034
TKM,,ALL,1993,135820
TKM,,ALL,1994,140606
TKM,,ALL,1995,126923
TKM,,ALL,1996,111296
TKM,,ALL,1997,103590
TKM,,ALL,1998,99218
TKM,,ALL,1999,99218
TKM,,ALL,2000,93194
TKM,,ALL,2001,85082
TKM,,ALL,2002,86139
TKM,,ALL,2003,85280
TKM,,ALL,2004,89427
TKM,,ALL,2005,90566
TKM,,ALL,2006,95995
TKM,,ALL,2007,103684
TKM,,ALL,2008,114889
TKM,,ALL,2009,129873
TKM,,ALL,2010,144561
TKM,,ALL,2011,152795
TKM,,ALL,2012,157129
TKM,,ALL,2013,157129
TKM,,ALL,2014,168254
TKM,,ALL,2015,167750
TKM,,ALL,2016,166161
TKM,,ALL,2017,160321
TKM,,ALL,2018,151675
TKM,,ALL,2019,138622
TKM,,ALL,2020,126521
TKM,,ALL,2021,121603
TUR,,ALL,1970,1398922
TUR,,ALL,1971,1419444
TUR,,ALL,1972,1438404
TUR,,ALL,1973,1455003
TUR,,ALL,1974,1468883
TUR,,ALL,1975,1480392
TUR,,ALL,1976,1490388
TUR,,ALL,1977,1499700
TUR,,ALL,1978,1508633
TUR,,ALL,1979,1516793
TUR,,ALL,1980,1522912
TUR,,ALL,1981,1525318
TUR,,ALL,1982,1522866
TUR,,ALL,1983,1515120
TUR,,ALL,1984,1502419
TUR,,ALL,1985,1485605
TUR,,ALL,1986,1465992
TUR,,ALL,1987,1445532
TUR,,ALL,1988,1426060
TUR,,ALL,1989,1408805
TUR,,ALL,1990,1395073
TUR,,ALL,1991,1385747
TUR,,ALL,1992,1380388
TUR,,ALL,1993,1378241
TUR,,ALL,1994,1378699
TUR,,ALL,1995,1380593
TUR,,ALL,1996,1382478
TUR,,ALL,1997,1383065
TUR,,ALL,1998,1381432
TUR,,ALL,1999,1377187
TUR,,ALL,2000,1370334
TUR,,ALL,2001,1323341
TUR,,ALL,2002,1229555
TUR,,ALL,2003,1198927
TUR,,ALL,2004,1222484
TUR,,ALL,2005,1244041
TUR,,ALL,2006,1255432
TUR,,ALL,2007,1289992
TUR,,ALL,2008,1295511
TUR,,ALL,2009,1263289
TUR,,ALL,2010,1255937
TUR,,ALL,2011,1241412
TUR,,ALL,2012,1286828
TUR,,ALL,2013,1283062
TUR,,ALL,2014,1348413
TUR,,ALL,2015,1333329
TUR,,ALL,2016,1311895
TUR,,ALL,2017,1299419
TUR,,ALL,2018,1255258
TUR,,ALL,2019,1183652
TUR,,ALL,2020,1115821
TUR,,ALL,2021,1079842
UKR,,ALL,1980,742489
UKR,,ALL,1981,733183
UKR,,ALL,1982,745591
