"INDICATOR","HFA_586"

"HFA_586","Abortions per 1000 live births"

"UNIT_TYPE","Unit"
"PROC_1000LBIRTH","procedures per 1000 live births"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"NOR","","ALL","2007","259.41"
"NOR","","ALL","2008","265.37"
"NOR","","ALL","2009","255.21"
"NOR","","ALL","2010","256.16"
"NOR","","ALL","2011","255.13"
"NOR","","ALL","2012","252.79"
"NOR","","ALL","2013","250.48"
"NOR","","ALL","2014","238.08"
"NOR","","ALL","2015","237.6"
"NOR","","ALL","2016","224.01"
"NOR","","ALL","2017","222.53"
"NOR","","ALL","2018","222.36"
"NOR","","ALL","2019","213.08"
"NOR","","ALL","2020","207.27"
"","NORDIC","ALL","1970","188.25"
"","NORDIC","ALL","1971","218.99"
"","NORDIC","ALL","1972","248.03"
"","NORDIC","ALL","1973","275.83"
"","NORDIC","ALL","1974","311.72"
"","NORDIC","ALL","1975","326.16"
"","NORDIC","ALL","1976","328.84"
"","NORDIC","ALL","1977","322.78"
"","NORDIC","ALL","1978","319.05"
"","NORDIC","ALL","1979","323.37"
"","NORDIC","ALL","1980","323.65"
"","NORDIC","ALL","1981","320.94"
"","NORDIC","ALL","1982","311.38"
"","NORDIC","ALL","1983","303.54"
"","NORDIC","ALL","1984","302.6"
"","NORDIC","ALL","1985","295.73"
"","NORDIC","ALL","1986","301.37"
"","NORDIC","ALL","1987","303"
"","NORDIC","ALL","1988","297.02"
"","NORDIC","ALL","1989","291.03"
"","NORDIC","ALL","1990","272.87"
"","NORDIC","ALL","1991","261.63"
"","NORDIC","ALL","1992","250.55"
"","NORDIC","ALL","1993","251.29"
"","NORDIC","ALL","1994","241.43"
"","NORDIC","ALL","1995","244.43"
"","NORDIC","ALL","1996","263.05"
"","NORDIC","ALL","1997","262.24"
"","NORDIC","ALL","1998","266.68"
"","NORDIC","ALL","1999","265.07"
"","NORDIC","ALL","2000","264.32"
"","NORDIC","ALL","2001","266.22"
"","NORDIC","ALL","2002","269.1"
"","NORDIC","ALL","2003","269.93"
"","NORDIC","ALL","2004","267.06"
"","NORDIC","ALL","2005","268.07"
"","NORDIC","ALL","2006","263.45"
"","NORDIC","ALL","2007","271.82"
"","NORDIC","ALL","2008","275.21"
"","NORDIC","ALL","2009","270.5"
"","NORDIC","ALL","2010","266.08"
"","NORDIC","ALL","2011","274.64"
"","NORDIC","ALL","2012","271.98"
"","NORDIC","ALL","2013","271.39"
"","NORDIC","ALL","2014","263.58"
"","NORDIC","ALL","2015","267.95"
"","NORDIC","ALL","2016","259.68"
"","NORDIC","ALL","2017","255.75"
"","NORDIC","ALL","2018","252.85"
"","NORDIC","ALL","2019","255.62"
"POL","","ALL","1985","200.07"
"POL","","ALL","1986","204.36"
"POL","","ALL","1998","0.78"
"POL","","ALL","1999","0.4"
"POL","","ALL","2000","0.36"
"POL","","ALL","2001","0.34"
"POL","","ALL","2002","0.45"
"POL","","ALL","2003","0.5"
"POL","","ALL","2004","0.54"
"POL","","ALL","2005","0.62"
"POL","","ALL","2006","0.91"
"POL","","ALL","2007","0.83"
"POL","","ALL","2008","1.2"
"POL","","ALL","2009","1.29"
"POL","","ALL","2010","1.55"
"POL","","ALL","2011","1.72"
"POL","","ALL","2012","1.95"
"POL","","ALL","2013","2.01"
"POL","","ALL","2014","2.6"
"POL","","ALL","2015","2.83"
"POL","","ALL","2016","2.87"
"POL","","ALL","2017","2.63"
"POL","","ALL","2018","2.88"
"POL","","ALL","2019","2.99"
"PRT","","ALL","2008","177.9"
"PRT","","ALL","2009","199.5"
"PRT","","ALL","2010","198.63"
"PRT","","ALL","2011","211.45"
"PRT","","ALL","2012","213.22"
"PRT","","ALL","2013","219.93"
"PRT","","ALL","2014","202.9"
"PRT","","ALL","2015","194.76"
"PRT","","ALL","2016","186.82"
"PRT","","ALL","2017","180.12"
"PRT","","ALL","2018","171.55"
"PRT","","ALL","2019","176.29"
"ROU","","ALL","1980","1035.57"
"ROU","","ALL","1982","1359.13"
"ROU","","ALL","1984","864.24"
"ROU","","ALL","1985","844.04"
"ROU","","ALL","1986","488.09"
"ROU","","ALL","1987","476.1"
"ROU","","ALL","1988","487.88"
"ROU","","ALL","1989","522.49"
"ROU","","ALL","1990","3152.59"
"ROU","","ALL","1991","3149.34"
"ROU","","ALL","1992","2657"
"ROU","","ALL","1993","2343.1"
"ROU","","ALL","1994","2148.82"
"ROU","","ALL","1995","2124.92"
"ROU","","ALL","1996","1972.01"
"ROU","","ALL","1997","1465.34"
"ROU","","ALL","1998","1144.12"
"ROU","","ALL","1999","1107.79"
"ROU","","ALL","2000","1099.54"
"ROU","","ALL","2001","1156.5"
"ROU","","ALL","2002","1176.12"
"ROU","","ALL","2003","1058.12"
"ROU","","ALL","2004","883.37"
"ROU","","ALL","2005","739.11"
"ROU","","ALL","2006","684.55"
"ROU","","ALL","2007","639.07"
"ROU","","ALL","2008","576.42"
"ROU","","ALL","2009","521.88"
"ROU","","ALL","2010","480.28"
"ROU","","ALL","2011","526.81"
"ROU","","ALL","2012","438.26"
"ROU","","ALL","2013","458.28"
"ROU","","ALL","2014","394.34"
"ROU","","ALL","2015","358.93"
"ROU","","ALL","2016","308.68"
"ROU","","ALL","2017","267.05"
"ROU","","ALL","2018","248.81"
"ROU","","ALL","2019","237.79"
"RUS","","ALL","1990","1971.12"
"RUS","","ALL","1991","1964.7"
"RUS","","ALL","1992","2056.96"
"RUS","","ALL","1993","2205.7"
"RUS","","ALL","1994","2024.2"
"RUS","","ALL","1995","1887.98"
"RUS","","ALL","1996","1892.63"
"RUS","","ALL","1997","1842.11"
"RUS","","ALL","1998","1722.26"
"RUS","","ALL","1999","1695.66"
"RUS","","ALL","2000","1548.42"
"RUS","","ALL","2001","1415.79"
"RUS","","ALL","2002","1275.81"
"RUS","","ALL","2003","1156.91"
"RUS","","ALL","2004","1067.9"
"RUS","","ALL","2005","1022.39"
"RUS","","ALL","2006","950.94"
"RUS","","ALL","2007","808.93"
"RUS","","ALL","2008","721.35"
"RUS","","ALL","2009","659.42"
"RUS","","ALL","2010","598.76"
"RUS","","ALL","2011","550.68"
"RUS","","ALL","2012","491.83"
"RUS","","ALL","2013","464.9"
"RUS","","ALL","2015","384.8"
"RUS","","ALL","2016","364.33"
"RUS","","ALL","2017","371.01"
"RUS","","ALL","2018","353.53"
"RUS","","ALL","2019","351.18"
"","SEEHN","ALL","1980","828.47"
"","SEEHN","ALL","1982","908.8"
"","SEEHN","ALL","1983","805.53"
"","SEEHN","ALL","1984","726.02"
"","SEEHN","ALL","1985","741.18"
"","SEEHN","ALL","1986","628.31"
"","SEEHN","ALL","1987","632.52"
"","SEEHN","ALL","1988","620.28"
"","SEEHN","ALL","1989","639.57"
"","SEEHN","ALL","1990","1527.82"
"","SEEHN","ALL","1991","1471.74"
"","SEEHN","ALL","1992","1303.41"
"","SEEHN","ALL","1993","1173.34"
"","SEEHN","ALL","1994","1091.52"
"","SEEHN","ALL","1995","1082.22"
"","SEEHN","ALL","1996","1016.58"
"","SEEHN","ALL","1997","856.47"
"","SEEHN","ALL","1998","739.02"
"","SEEHN","ALL","1999","696.33"
"","SEEHN","ALL","2000","678.96"
"","SEEHN","ALL","2001","640.27"
"","SEEHN","ALL","2002","636.13"
"","SEEHN","ALL","2003","577.13"
"","SEEHN","ALL","2004","524.19"
"","SEEHN","ALL","2005","466.54"
"","SEEHN","ALL","2006","433.21"
"","SEEHN","ALL","2007","410.93"
"","SEEHN","ALL","2008","382.16"
"","SEEHN","ALL","2009","347.18"
"","SEEHN","ALL","2010","323.92"
"","SEEHN","ALL","2011","338.16"
"","SEEHN","ALL","2012","302.48"
"","SEEHN","ALL","2013","301.53"
"","SEEHN","ALL","2014","272.22"
"","SEEHN","ALL","2015","258.38"
"","SEEHN","ALL","2016","235.7"
"","SEEHN","ALL","2017","215.62"
"","SEEHN","ALL","2018","206.19"
"","SEEHN","ALL","2019","197.44"
"","SMALL","ALL","1995","260.58"
"","SMALL","ALL","2011","115.54"
"","SMALL","ALL","2012","110.05"
"","SMALL","ALL","2013","117.24"
"","SMALL","ALL","2014","118.84"
"","SMALL","ALL","2015","122.13"
"","SMALL","ALL","2016","112.7"
"","SMALL","ALL","2017","107.9"
"","SMALL","ALL","2018","99.34"
"SMR","","ALL","2011","156.92"
"SMR","","ALL","2012","116.44"
"SMR","","ALL","2013","103.12"
"SMR","","ALL","2014","101.35"
"SMR","","ALL","2015","156.13"
"SMR","","ALL","2016","129.77"
"SMR","","ALL","2017","114.04"
"SMR","","ALL","2018","89.36"
"SMR","","ALL","2019","159.48"
"SMR","","ALL","2020","98.21"
"SRB","","ALL","2000","573.75"
"SRB","","ALL","2001","436.73"
"SRB","","ALL","2002","394.28"
"SRB","","ALL","2003","377.8"
"SRB","","ALL","2004","379.22"
"SRB","","ALL","2005","369.15"
"SRB","","ALL","2006","361.49"
"SRB","","ALL","2007","356.42"
"SRB","","ALL","2008","349.71"
"SRB","","ALL","2009","323.38"
"SRB","","ALL","2010","323.44"
"SRB","","ALL","2011","322.48"
"SRB","","ALL","2012","302.35"
"SRB","","ALL","2013","291.13"
"SRB","","ALL","2014","259.37"
"SRB","","ALL","2015","256.81"
"SRB","","ALL","2016","239.84"
"SRB","","ALL","2017","221.22"
"SRB","","ALL","2018","220.07"
"SRB","","ALL","2019","215.86"
"SVK","","ALL","1980","427.88"
"SVK","","ALL","1981","443.64"
"SVK","","ALL","1982","459.22"
"SVK","","ALL","1983","467.89"
"SVK","","ALL","1984","479.88"
"SVK","","ALL","1985","505.73"
"SVK","","ALL","1986","575.23"
"SVK","","ALL","1987","680.01"
"SVK","","ALL","1988","699.15"
"SVK","","ALL","1989","696.53"
"SVK","","ALL","1990","695.6"
"SVK","","ALL","1991","665.62"
"SVK","","ALL","1992","653.71"
"SVK","","ALL","1993","614.84"
"SVK","","ALL","1994","518.79"
"SVK","","ALL","1995","470.27"
"SVK","","ALL","1996","395.32"
"SVK","","ALL","1997","352.73"
"SVK","","ALL","1998","336.82"
"SVK","","ALL","1999","322.66"
"SVK","","ALL","2000","300.63"
"SVK","","ALL","2001","310.92"
"SVK","","ALL","2002","300.96"
"SVK","","ALL","2003","273.8"
"SVK","","ALL","2004","244.59"
"SVK","","ALL","2005","225.26"
"SVK","","ALL","2006","222.08"
"SVK","","ALL","2007","205.59"
"SVK","","ALL","2008","189.49"
"SVK","","ALL","2009","162.86"
"SVK","","ALL","2010","153.93"
"SVK","","ALL","2011","145"
"SVK","","ALL","2012","151.96"
"SVK","","ALL","2013","145.76"
"SVK","","ALL","2014","136.23"
"SVK","","ALL","2015","125.93"
"SVK","","ALL","2016","112.78"
"SVK","","ALL","2017","105.26"
"SVK","","ALL","2018","104.51"
"SVK","","ALL","2019","102.08"
"SVN","","ALL","1980","610.15"
"SVN","","ALL","1981","664.47"
"SVN","","ALL","1982","712.93"
"SVN","","ALL","1983","695.54"
"SVN","","ALL","1984","713.04"
"SVN","","ALL","1985","695.1"
"SVN","","ALL","1986","718.74"
"SVN","","ALL","1987","660.09"
"SVN","","ALL","1988","649.78"
"SVN","","ALL","1989","671.76"
"SVN","","ALL","1990","651.2"
"SVN","","ALL","1991","648.86"
"SVN","","ALL","1992","662.83"
"SVN","","ALL","1993","616.45"
"SVN","","ALL","1994","581.67"
"SVN","","ALL","1995","573.99"
"SVN","","ALL","1996","543.86"
"SVN","","ALL","1997","538.6"
"SVN","","ALL","1998","512.68"
"SVN","","ALL","1999","502.48"
"SVN","","ALL","2000","465.23"
"SVN","","ALL","2001","447.78"
"SVN","","ALL","2002","418.93"
"SVN","","ALL","2003","402.73"
"SVN","","ALL","2004","359.68"
"SVN","","ALL","2005","323.47"
"SVN","","ALL","2006","297.25"
"SVN","","ALL","2007","261.23"
"SVN","","ALL","2008","227.33"
"SVN","","ALL","2009","214.98"
"SVN","","ALL","2010","194.99"
"SVN","","ALL","2011","194.24"
"SVN","","ALL","2012","186.48"
"SVN","","ALL","2013","190"
"SVN","","ALL","2014","191.83"
"SVN","","ALL","2015","178.38"
"SVN","","ALL","2016","186.94"
"SVN","","ALL","2017","177.8"
"SVN","","ALL","2018","180.51"
"SVN","","ALL","2019","171.89"
"SWE","","ALL","1970","146.16"
"SWE","","ALL","1971","168.15"
"SWE","","ALL","1972","215.28"
"SWE","","ALL","1973","237"
"SWE","","ALL","1974","278.83"
"SWE","","ALL","1975","313.86"
"SWE","","ALL","1976","328.95"
"SWE","","ALL","1977","327.53"
"SWE","","ALL","1978","342.29"
"SWE","","ALL","1979","360.59"
"SWE","","ALL","1980","359.42"
"SWE","","ALL","1981","353.95"
"SWE","","ALL","1982","351.51"
"SWE","","ALL","1983","337.92"
"SWE","","ALL","1984","327.57"
"SWE","","ALL","1985","313.19"
"SWE","","ALL","1986","324.9"
"SWE","","ALL","1987","331.49"
"SWE","","ALL","1988","335.34"
"SWE","","ALL","1989","326.83"
"SWE","","ALL","1990","302.48"
"SWE","","ALL","1991","289.23"
"SWE","","ALL","1992","283.68"
"SWE","","ALL","1993","289.95"
"SWE","","ALL","1994","287.91"
"SWE","","ALL","1995","304.29"
"SWE","","ALL","1996","337.51"
"SWE","","ALL","1997","347.78"
"SWE","","ALL","1998","348.29"
"SWE","","ALL","1999","348.32"
"SWE","","ALL","2000","342.54"
"SWE","","ALL","2001","347.42"
"SWE","","ALL","2002","348.22"
"SWE","","ALL","2003","347.66"
"SWE","","ALL","2004","341.37"
"SWE","","ALL","2005","345.13"
"SWE","","ALL","2006","340.33"
"SWE","","ALL","2007","346.35"
"SWE","","ALL","2008","348.15"
"SWE","","ALL","2009","335.63"
"SWE","","ALL","2010","325.95"
"SWE","","ALL","2011","337.75"
"SWE","","ALL","2012","330.16"
"SWE","","ALL","2014","317.85"
"SWE","","ALL","2015","331.43"
"SWE","","ALL","2016","330.78"
"SWE","","ALL","2017","317.25"
"SWE","","ALL","2018","308.91"
"SWE","","ALL","2019","315.67"
"TJK","","ALL","1990","95.5"
"TJK","","ALL","1991","103.25"
"TJK","","ALL","1992","191.3"
"TJK","","ALL","1994","144.38"
"TJK","","ALL","1995","125.95"
"TJK","","ALL","1996","107.75"
"TJK","","ALL","1997","97.43"
"TJK","","ALL","1998","79.26"
"TJK","","ALL","1999","65.65"
"TJK","","ALL","2000","77.37"
"TJK","","ALL","2001","64.82"
"TJK","","ALL","2002","62.54"
"TJK","","ALL","2003","59.05"
"TJK","","ALL","2004","66.91"
"TJK","","ALL","2005","64.96"
"TJK","","ALL","2006","54.39"
"TJK","","ALL","2007","50.49"
"TJK","","ALL","2008","50.54"
"TJK","","ALL","2009","51.23"
"TJK","","ALL","2010","44.01"
"TJK","","ALL","2011","38.76"
"TJK","","ALL","2012","39"
"TJK","","ALL","2013","36.86"
"TJK","","ALL","2014","45.19"
"TJK","","ALL","2015","39.02"
"TJK","","ALL","2016","60.29"
"TJK","","ALL","2017","60.7"
"TKM","","ALL","1985","267.78"
"TKM","","ALL","1986","278.17"
"TKM","","ALL","1990","284.8"
"TKM","","ALL","1991","280.8"
"TKM","","ALL","1992","282.71"
"TKM","","ALL","1993","241.92"
"TKM","","ALL","1994","238.15"
"TKM","","ALL","1995","266.26"
"TKM","","ALL","1996","287.09"
"TKM","","ALL","1997","320.35"
"TKM","","ALL","2000","216.98"
"TKM","","ALL","2001","203.12"
"TKM","","ALL","2002","196.36"
"TKM","","ALL","2003","172.78"
"TKM","","ALL","2004","164.61"
"TKM","","ALL","2005","171.75"
"TKM","","ALL","2006","153.75"
"TKM","","ALL","2007","124.18"
"TKM","","ALL","2008","110.42"
"TKM","","ALL","2009","93.18"
"TKM","","ALL","2010","105.88"
"TKM","","ALL","2011","106.5"
"TKM","","ALL","2012","116.27"
"TKM","","ALL","2013","74.09"
"TKM","","ALL","2014","71.81"
"TKM","","ALL","2015","68.35"
"TKM","","ALL","2016","60.52"
"TKM","","ALL","2017","62.23"
"TKM","","ALL","2018","63.04"
"TKM","","ALL","2019","66.7"
"TKM","","ALL","2020","70.91"
"UKR","","ALL","1980","1531.86"
"UKR","","ALL","1981","1517.68"
"UKR","","ALL","1982","1517.5"
"UKR","","ALL","1983","1421.11"
"UKR","","ALL","1984","1424.89"
"UKR","","ALL","1985","1488.61"
"UKR","","ALL","1986","1471.21"
"UKR","","ALL","1987","1535.3"
"UKR","","ALL","1988","1451.54"
"UKR","","ALL","1989","1531.76"
"UKR","","ALL","1990","1550.57"
"UKR","","ALL","1991","1517.12"
"UKR","","ALL","1992","1513.96"
"UKR","","ALL","1993","1544.84"
"UKR","","ALL","1994","1523.31"
"UKR","","ALL","1995","1452.12"
"UKR","","ALL","1996","1421.53"
"UKR","","ALL","1997","1291.24"
"UKR","","ALL","1998","1189.35"
"UKR","","ALL","1999","1204.51"
"UKR","","ALL","2000","1061.64"
"UKR","","ALL","2001","920.19"
"UKR","","ALL","2002","827.62"
"UKR","","ALL","2003","716.16"
"UKR","","ALL","2004","618.07"
"UKR","","ALL","2005","568.77"
"UKR","","ALL","2006","498.77"
"UKR","","ALL","2007","445.26"
"UKR","","ALL","2008","425.81"
"UKR","","ALL","2009","380.17"
"UKR","","ALL","2010","355.19"
"UKR","","ALL","2011","336.52"
"UKR","","ALL","2012","294.11"
"UKR","","ALL","2013","293.33"
"UKR","","ALL","2014","249.21"
"UKR","","ALL","2015","258.29"
"UKR","","ALL","2017","260.08"
"UKR","","ALL","2018","258.07"
"UKR","","ALL","2019","257.63"
"UZB","","ALL","1981","290.8"
"UZB","","ALL","1982","287.82"
"UZB","","ALL","1990","309.61"
"UZB","","ALL","1991","261.25"
"UZB","","ALL","1992","236.9"
"UZB","","ALL","1995","135.04"
"UZB","","ALL","1996","120.86"
"UZB","","ALL","1997","118.77"
"UZB","","ALL","1998","111.87"
"UZB","","ALL","1999","106.36"
"UZB","","ALL","2000","103.72"
"UZB","","ALL","2001","102.87"
"UZB","","ALL","2002","105.36"
"UZB","","ALL","2003","99.42"
"UZB","","ALL","2004","84.23"
"UZB","","ALL","2005","85.25"
"UZB","","ALL","2006","81.05"
"UZB","","ALL","2007","70.24"
"UZB","","ALL","2008","61.87"
"UZB","","ALL","2009","67.77"
"UZB","","ALL","2010","64.04"
"UZB","","ALL","2011","62.31"
"UZB","","ALL","2012","60.2"
"UZB","","ALL","2013","56.73"
"UZB","","ALL","2014","57.59"
"UZB","","ALL","2015","54.76"
"UZB","","ALL","2016","58.41"
"UZB","","ALL","2017","59.3"
"UZB","","ALL","2018","57.5"
"UZB","","ALL","2019","49.73"
"","WHO_EURO","ALL","1985","764.58"
"","WHO_EURO","ALL","1986","768.92"
"","WHO_EURO","ALL","1987","774.52"
"","WHO_EURO","ALL","1988","748.22"
"","WHO_EURO","ALL","1989","736.95"
"","WHO_EURO","ALL","1990","781.72"
"","WHO_EURO","ALL","1991","742.6"
"","WHO_EURO","ALL","1992","720.97"
"","WHO_EURO","ALL","1993","686.97"
"","WHO_EURO","ALL","1994","656.08"
"","WHO_EURO","ALL","1995","622.96"
"","WHO_EURO","ALL","1996","608.44"
"","WHO_EURO","ALL","1997","576.37"
"","WHO_EURO","ALL","1998","547.62"
"","WHO_EURO","ALL","1999","527.32"
"","WHO_EURO","ALL","2000","498.78"
"","WHO_EURO","ALL","2001","478.11"
"","WHO_EURO","ALL","2002","456.23"
"","WHO_EURO","ALL","2003","427.14"
"","WHO_EURO","ALL","2004","404.29"
"","WHO_EURO","ALL","2005","381.93"
"","WHO_EURO","ALL","2006","361.64"
"","WHO_EURO","ALL","2007","334.42"
"","WHO_EURO","ALL","2008","311.52"
"","WHO_EURO","ALL","2009","294.5"
"","WHO_EURO","ALL","2010","277.05"
"","WHO_EURO","ALL","2011","270.89"
"","WHO_EURO","ALL","2012","257.89"
"","WHO_EURO","ALL","2015","223.23"
"","WHO_EURO","ALL","2016","215.27"
"","WHO_EURO","ALL","2017","215.58"
"","WHO_EURO","ALL","2019","211.03"

"Last update","2022.09.01 08:50:31 GMT"
"Description","Abortions per 1000 live births"
"Reference link","https://dw.euro.who.int/api/v3/measures/HFA_586?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2022. All rights reserved.","https://www.who.int/about/policies/publishing/copyright"
